"","lagoslakeid","var","slopeProbs","slopeSign","slopemean","pctchg","pptpctchg","so4changepct","nhd_lat","nhd_long","wetlands","maxdepth"
"201","18762","doc",0.733933333333333,1,0.00348239388107495,0.348239388107495,113.767063449206,-71.8247262480236,44.352732,-74.435479,2.79,4
"202","1907","doc",0.742533333333333,1,0.00686233780432484,0.686233780432484,32.8912207454318,-66.762983264991,46.160498,-89.362367,28.39,7.9248
"203","1907","color",0.633333333333333,0,-0.00893867020521895,-0.893867020521894,91.0798265061071,-66.762983264991,46.160498,-89.362367,28.39,7.9248
"204","194","color",0.6718,1,0.00838716786551338,0.838716786551338,33.5786379420626,-67.9897819504169,43.303799,-72.959285,0,NA
"205","1942","color",0.599066666666667,1,0.00689369387415869,0.689369387415869,15.9905495296253,-55.3962988129022,45.06709,-94.419769,2.57,22.9
"206","19530","color",0.617133333333333,0,-0.00698349802369218,-0.698349802369218,56.520694562409,-72.1004931755962,43.325332,-74.70562,10.53,NA
"207","19530","doc",0.724733333333333,1,0.00579351714477029,0.579351714477029,21.8365674679283,-72.1004931755962,43.325332,-74.70562,10.53,NA
"208","19825","color",0.606333333333333,1,0.00529127971178973,0.529127971178973,60.1765070341241,-74.2938788741526,43.965732,-74.982019,0,NA
"209","19825","doc",1,1,0.0331451587914368,3.31451587914368,44.905671382426,-74.2938788741526,43.965732,-74.982019,0,NA
"210","19834","color",0.995066666666667,1,0.0388061248054514,3.88061248054514,49.1709916026901,-72.9204314771325,43.832594,-74.846323,22.6,24.5
"211","19834","doc",0.999933333333333,1,0.020873892903461,2.0873892903461,93.3882196133743,-72.9204314771325,43.832594,-74.846323,22.6,24.5
"212","1996","doc",0.775733333333333,1,0.00480006458676956,0.480006458676956,46.8444189650368,NA,48.503016,-92.879946,29.48,7.4
"213","1996","color",0.8956,0,-0.0396027817365779,-3.96027817365779,15.2274970938013,NA,48.503016,-92.879946,29.48,7.4
"214","20490","doc",0.898666666666667,1,0.0150365828127936,1.50365828127936,34.1796804868791,-59.1017432914356,44.912185,-67.863226,NA,5.1816
"215","20490","color",0.533666666666667,1,0.00272720381339575,0.272720381339575,57.9317709750211,-59.1017432914356,44.912185,-67.863226,NA,5.1816
"216","205","color",0.9974,0,-0.0342122213932767,-3.42122213932767,18.1704227814698,-70.6064449262911,42.918058,-72.916444,0,NA
"217","205","doc",1,1,0.0386673726024502,3.86673726024502,36.2361747319197,-70.6064449262911,42.918058,-72.916444,0,NA
"218","2066","color",0.8602,1,0.0238216688511326,2.38216688511326,36.967815931119,-65.1752639750552,45.718126,-89.604391,8.84,17.6784
"219","2066","doc",1,1,0.0335115458831847,3.35115458831847,77.6277909381703,-65.1752639750552,45.718126,-89.604391,8.84,17.6784
"220","2068","color",0.943266666666667,0,-0.0494636962657878,-4.94636962657878,33.035425346919,NA,48.538544,-92.994916,22.9,15.8
"221","2068","doc",0.986066666666667,1,0.0141472728316255,1.41472728316255,35.0632452412474,NA,48.538544,-92.994916,22.9,15.8
"222","2070","color",0.507533333333333,1,0.000839666029068645,0.0839666029068645,42.5238533064896,-56.0752901613694,47.526818,-93.531867,18.02,12.2
"223","20870","color",0.889133333333333,1,0.0184880151321547,1.84880151321547,55.4006383968394,-74.3657483743076,43.79079,-74.802133,49.49,6.1
"224","20870","doc",0.853866666666667,1,0.00598574087050152,0.598574087050152,26.1873521463716,-74.3657483743076,43.79079,-74.802133,49.49,6.1
"225","211","doc",0.916133333333333,0,-0.01953955139541,-1.953955139541,61.1863965437805,-60.5464220947171,44.464741,-73.287532,NA,97
"226","2132","color",1,0,-0.0752029671591288,-7.52029671591288,26.0271881217172,-69.3017702020956,45.774649,-88.543996,47.66,3.8
"227","2132","doc",1,1,0.0780321278448742,7.80321278448742,55.0266454953652,-69.3017702020956,45.774649,-88.543996,47.66,3.8
"228","2135","color",0.8446,1,0.0256669176799003,2.56669176799003,48.8130240619063,-56.9302358943093,46.535892,-92.552569,40.43,8.2
"229","2160","color",0.518666666666667,0,-0.00155467664599659,-0.155467664599659,17.2519888073382,-52.2020526615094,45.437264,-94.51485,7.05,22.9
"230","21864","doc",0.8668,1,0.0204867469899905,2.04867469899905,7.90487649461471,-68.3557982486144,42.408343,-85.381596,0.62,3.55
"231","2282","color",0.742866666666667,0,-0.0155099964829708,-1.55099964829708,7.38552236091389,-36.4739569130079,43.819175,-94.079007,29.52,6.1
"232","2337","color",0.521266666666667,1,0.00195598516705076,0.195598516705076,30.6547743732246,-63.8437193059042,48.23022,-92.15655,19.87,18.3
"233","2339","doc",0.715866666666667,1,0.00924969263827147,0.924969263827147,42.0413832114098,-68.3557982486144,42.400018,-85.412049,5.9,33.528
"234","2377","doc",0.619066666666667,0,-0.00355350220785659,-0.355350220785659,63.435056013355,-58.8003358379476,47.67109,-91.073186,17.95,16.3
"235","2377","color",0.885733333333333,1,0.0339803560670626,3.39803560670626,42.2200112116929,-58.8003358379476,47.67109,-91.073186,17.95,16.3
"236","23773","color",0.911666666666667,0,-0.0294571599711609,-2.94571599711609,48.1878370377158,-60.8589033811892,44.860473,-68.403618,1.95,NA
"237","23773","doc",0.896733333333333,1,0.0107419380442078,1.07419380442078,110.652342323525,-60.8589033811892,44.860473,-68.403618,1.95,NA
"238","240","color",0.9796,0,-0.0385394344434671,-3.85394344434671,46.498589616748,-65.8345575303635,47.78329,-92.080561,31.57,14.2
"239","2409","doc",0.7428,1,0.0089369362518358,0.89369362518358,25.4792990781812,-65.6257972345528,45.638716,-89.36213,12.42,4.8768
"240","2409","color",0.753933333333333,1,0.0225220920334451,2.25220920334451,14.9592591733854,-65.6257972345528,45.638716,-89.36213,12.42,4.8768
"241","241","doc",0.950266666666667,0,-0.0113610866953212,-1.13610866953212,20.6236437097708,-67.2793017546263,42.82224,-73.065322,13.83,NA
"242","241","color",0.953133333333333,1,0.0202032420580055,2.02032420580055,39.9904743067943,-67.2793017546263,42.82224,-73.065322,13.83,NA
"243","24159","doc",0.671666666666667,1,0.00399162287806294,0.399162287806294,118.73649073255,-71.6191104184151,43.911162,-74.774244,14.64,NA
"244","24159","color",0.8674,0,-0.0208415129654038,-2.08415129654038,25.5503641477116,-71.6191104184151,43.911162,-74.774244,14.64,NA
"245","2427","color",0.9978,0,-0.0674556467362867,-6.74556467362867,19.5333098147089,-65.6551409150748,45.7909,-89.643113,5.82,7.8
"246","2427","doc",0.9998,1,0.0320027158668354,3.20027158668354,41.9242094860489,-65.6551409150748,45.7909,-89.643113,5.82,7.8
"247","2442","color",0.908,0,-0.0381123449435322,-3.81123449435322,39.0281694479718,-66.1961140392569,46.053205,-89.566997,12.01,4.8768
"248","2442","doc",0.647133333333333,1,0.00368199947198937,0.368199947198937,43.4034308504089,-66.1961140392569,46.053205,-89.566997,12.01,4.8768
"249","2453","color",0.523866666666667,0,-0.00157333434598532,-0.157333434598532,48.8677584625702,-68.6894323950162,47.913753,-91.880215,35.93,14.6
"250","246","color",0.729266666666667,0,-0.0174932037492014,-1.74932037492014,37.9905455256488,-55.3679905067286,44.337075,-68.193229,3.08,NA
"251","246","doc",0.8394,1,0.0132724002397578,1.32724002397578,27.6763945774407,-55.3679905067286,44.337075,-68.193229,3.08,NA
"252","2499","doc",0.873133333333333,1,0.0184561711569122,1.84561711569122,57.0042721963643,-65.6551409150748,45.800226,-89.682604,3.43,11.5824
"253","2499","color",0.865533333333333,0,-0.037521105715425,-3.7521105715425,12.0844081677227,-65.6551409150748,45.800226,-89.682604,3.43,11.5824
"254","254","doc",1,1,0.0763920325140651,7.63920325140651,0.480770389589048,-63.1650713865569,47.960638,-89.728476,13.59,4.3
"255","2554","color",0.8732,1,0.0434910345685448,4.34910345685448,45.0888596758095,-64.9079915084563,47.88107,-92.408885,26.6,13.5
"256","25832","color",0.595,1,0.00840956287173824,0.840956287173824,22.6019069620636,-68.7597064073566,45.162722,-70.625476,7.73,NA
"257","25832","doc",0.7438,1,0.0100631221165377,1.00631221165377,29.4897764585216,-68.7597064073566,45.162722,-70.625476,7.73,NA
"258","2584","color",0.8816,1,0.0389521129343582,3.89521129343582,41.1220030177307,-56.9250516561267,45.209502,-93.996409,4.44,24.4
"259","2589","color",0.9394,0,-0.0504404864539023,-5.04404864539023,37.6677207424112,-52.2020526615094,45.423142,-94.501216,1.94,26.264
"260","25930","color",1,1,0.0972757661414369,9.72757661414369,6.45834979848232,-66.1976196711149,42.826862,-73.95385,8.66,10.1
"261","25980","doc",0.513133333333333,1,0.000254676837922246,0.0254676837922246,91.9456298571269,-73.5103463478686,41.846913,-74.653636,1.33,57
"262","260","color",0.656666666666667,0,-0.00639269033135277,-0.639269033135277,42.8723875294521,-69.0813931286993,47.870349,-91.792153,41.91,14
"263","2619","doc",0.5678,0,-0.00176020907778708,-0.176020907778708,-1.49795789719092,-66.6895080935566,46.027598,-89.572786,30.54,5.7912
"264","2619","color",1,0,-0.13031588798401,-13.031588798401,26.0460836499618,-66.6895080935566,46.027598,-89.572786,30.54,5.7912
"265","2643","color",0.7328,0,-0.00979459589606395,-0.979459589606395,19.6935802028865,-69.0522333292958,43.104781,-72.968817,0.63,5.4864
"266","2678","doc",0.538066666666667,1,0.00131185065671584,0.131185065671584,134.187916272934,-68.1745420050987,42.490828,-85.429396,10.65,14.6304
"267","268","color",0.737733333333333,1,0.0244179035440565,2.44179035440565,38.55221976115,-67.8414554006848,44.561849,-71.702146,NA,NA
"268","26969","doc",0.767666666666667,1,0.00459840773392133,0.459840773392133,100.712988746892,-74.4982539205449,43.589211,-74.563441,0.41,12.2
"269","27085","doc",0.926733333333333,0,-0.0164576051954983,-1.64576051954983,6.61958306076318,-69.0717570842194,46.440073,-85.645791,1.34,15.5
"270","27085","color",1,0,-0.366562731144582,-36.6562731144582,60.1522827897924,-69.0717570842194,46.440073,-85.645791,1.34,15.5
"271","2718","color",0.539466666666667,1,0.00308920751909345,0.308920751909345,42.3098961590201,-52.2020526615094,45.428382,-94.533252,0.34,22.974
"272","2736","color",0.562466666666667,0,-0.00307558582626857,-0.307558582626857,43.4439270714832,-49.450335781271,42.770679,-88.570713,5.92,16.764
"273","2746","doc",0.842333333333333,0,-0.0108764736886023,-1.08764736886023,120.421250177541,-58.3020338034922,43.287495,-89.652158,0.63,18.9
"274","2746","color",0.631533333333333,0,-0.00538380621431409,-0.538380621431409,38.6250324645182,-58.3020338034922,43.287495,-89.652158,0.63,18.9
"275","2750","doc",0.721,1,0.00723616605465165,0.723616605465165,139.434668198668,-66.8783911661186,46.002995,-89.80275,5.78,8.2
"276","2750","color",1,0,-0.129544425920792,-12.9544425920792,41.6892993756699,-66.8783911661186,46.002995,-89.80275,5.78,8.2
"277","27542","color",0.735466666666667,1,0.0248649737443069,2.48649737443069,18.4880183171069,-66.1414691503187,46.166829,-90.985961,10.51,3.7
"278","27542","doc",1,1,0.0664172086250179,6.64172086250179,18.6641973555745,-66.1414691503187,46.166829,-90.985961,10.51,3.7
"279","2761","doc",0.612866666666667,1,0.00420825934019423,0.420825934019423,46.988914516781,-67.1244247094867,45.878513,-89.750652,23.53,7.6
"280","2761","color",0.689866666666667,0,-0.0157491563010367,-1.57491563010367,42.5430136803156,-67.1244247094867,45.878513,-89.750652,23.53,7.6
"281","2781","doc",0.9778,1,0.0165391413445994,1.65391413445994,9.00557753505599,-66.7579241567681,45.905783,-88.960143,34.41,10.7
"282","2781","color",0.999733333333333,0,-0.0735044022354298,-7.35044022354298,47.5544662456671,-66.7579241567681,45.905783,-88.960143,34.41,10.7
"283","2867","doc",0.722,1,0.00495815920575353,0.495815920575353,6.0326366788448,-66.6409191850922,47.706973,-91.630899,33.42,5.2
"284","2867","color",0.9868,1,0.0540624244319857,5.40624244319857,56.3800251419507,-66.6409191850922,47.706973,-91.630899,33.42,5.2
"285","2878","color",0.744866666666667,0,-0.0134089822660885,-1.34089822660885,13.1192244480467,-59.114775540711,43.310789,-88.332663,13.25,13.716
"286","28879","color",0.702466666666667,1,0.0185234537394177,1.85234537394177,44.7947089722443,NA,45.444835,-70.516448,NA,NA
"287","28879","doc",0.603666666666667,0,-0.00405690015007207,-0.405690015007207,49.0373597309759,NA,45.444835,-70.516448,NA,NA
"288","28884","color",0.857066666666667,1,0.0343898448946611,3.43898448946611,40.5930028168588,NA,45.25086,-70.774578,NA,NA
"289","28884","doc",0.993066666666667,1,0.0317948012604148,3.17948012604148,67.6734834380027,NA,45.25086,-70.774578,NA,NA
"290","2895","color",0.599733333333333,1,0.00878953570485488,0.878953570485488,7.40776090919041,-58.0259595629884,46.640089,-93.498197,39.05,12
"291","2938","color",0.569133333333333,0,-0.00252472565608234,-0.252472565608234,28.784502011651,-69.50532058062,43.23498,-72.751498,0,2.4384
"292","2947","color",0.769133333333333,1,0.00900372772103735,0.900372772103735,41.5797273769764,-64.3208595776213,42.92533,-73.064826,0,2.4384
"293","2947","doc",0.8798,1,0.00820190562541568,0.820190562541568,144.010948167859,-64.3208595776213,42.92533,-73.064826,0,2.4384
"294","29921","color",0.8214,1,0.0304264764572533,3.04264764572533,49.750360723951,-58.3818161246717,44.226479,-70.260816,NA,6.4008
"295","29921","doc",1,1,0.0773132753669172,7.73132753669172,37.6172763185743,-58.3818161246717,44.226479,-70.260816,NA,6.4008
"296","30021","doc",0.652666666666667,0,-0.0028583815234071,-0.28583815234071,64.2743431685903,-73.9958109883811,43.414294,-74.631663,1.73,9.8
"297","30021","color",0.733066666666667,1,0.0121603088910932,1.21603088910932,50.200386512919,-73.9958109883811,43.414294,-74.631663,1.73,9.8
"298","3013","color",0.8406,1,0.0295433500420478,2.95433500420478,44.3393782082635,-54.262121532924,45.183478,-94.842157,6.57,9
"299","30339","color",0.973533333333333,1,0.0324678024482693,3.24678024482693,70.4799274099068,-70.8320177847748,43.81063,-74.798399,29.45,21.3
"300","30339","doc",0.998666666666667,1,0.0188974596677866,1.88974596677866,111.833699936695,-70.8320177847748,43.81063,-74.798399,29.45,21.3
"301","30341","doc",0.8272,1,0.00646827917711181,0.646827917711181,114.430904587122,-74.445296947578,43.63298,-74.738533,11.36,6.7
"302","30341","color",0.996466666666667,1,0.0440289893427458,4.40289893427458,26.0381376622471,-74.445296947578,43.63298,-74.738533,11.36,6.7
"303","3075","color",0.808,0,-0.0260360619659205,-2.60360619659205,33.2163097468859,-64.5055028135092,48.13651,-92.145561,11,7.6
"304","30988","color",0.586733333333333,0,-0.00764268510354112,-0.764268510354112,40.5283883692288,NA,45.764818,-70.293654,NA,NA
"305","30993","doc",0.726333333333333,0,-0.00804199876331948,-0.804199876331948,115.282773607237,-71.7582962500242,45.478312,-70.101931,NA,NA
"306","30993","color",0.6042,0,-0.00839185412108482,-0.839185412108482,45.6761574964487,-71.7582962500242,45.478312,-70.101931,NA,NA
"307","31062","doc",0.5794,1,0.00232950713073759,0.232950713073759,35.8604112160094,-67.0913085463922,42.122576,-71.37363,0.63,NA
"308","31062","color",0.5852,1,0.0054794710231452,0.54794710231452,27.3815714193724,-67.0913085463922,42.122576,-71.37363,0.63,NA
"309","3135","doc",0.987133333333333,1,0.0211357174573248,2.11357174573248,20.6896295107292,-65.9611719025768,46.103641,-89.688106,23.32,4.8768
"310","3135","color",0.9976,0,-0.0664488980224848,-6.64488980224848,39.4974676688993,-65.9611719025768,46.103641,-89.688106,23.32,4.8768
"311","3148","color",0.9072,1,0.0515668864429261,5.15668864429261,35.3104538595908,-58.5967617579028,46.707671,-93.260646,39.28,6.4
"312","3163","color",0.9752,0,-0.041736637606123,-4.1736637606123,30.3074039883185,-36.6041596275857,43.902899,-93.416973,8.97,9.2
"313","3174","color",0.781666666666667,1,0.0193574496049545,1.93574496049545,33.0812322694564,-71.4711481446806,45.366125,-89.231918,59.31,7.2
"314","3174","doc",1,1,0.0505885760165356,5.05885760165356,53.1401627200783,-71.4711481446806,45.366125,-89.231918,59.31,7.2
"315","32446","doc",0.936266666666667,1,0.00965394612712857,0.965394612712857,79.5936268340018,-74.2938788741526,43.963343,-75.042719,5.05,11.6
"316","32446","color",0.981,1,0.0348069889490995,3.48069889490995,55.3978943925081,-74.2938788741526,43.963343,-75.042719,5.05,11.6
"317","32449","doc",0.885933333333333,1,0.00757657805186673,0.757657805186673,70.7590410881806,-74.3657483743076,43.805395,-74.828902,NA,6.1
"318","32449","color",0.965666666666667,1,0.0311454317053957,3.11454317053957,39.3368585892261,-74.3657483743076,43.805395,-74.828902,NA,6.1
"319","32470","color",0.8382,1,0.0166071235322335,1.66071235322335,23.0334593982865,-72.6683244672479,44.517091,-74.126121,NA,6.2
"320","32470","doc",0.834333333333333,0,-0.00586855692666932,-0.586855692666932,76.7989165084747,-72.6683244672479,44.517091,-74.126121,NA,6.2
"321","325","color",0.707533333333333,0,-0.014444518685821,-1.4444518685821,41.9190210265542,-64.6976077208477,43.400296,-72.955933,11.76,NA
"322","3292","color",0.965533333333333,0,-0.0661822199415551,-6.61822199415551,30.7241590052896,-52.2020526615094,45.418165,-94.51292,1.08,22.9
"323","33096","doc",0.5794,1,0.0018910877540022,0.18910877540022,61.5645878760932,-77.9957123126714,42.351942,-72.412854,11.12,NA
"324","33096","color",0.8258,1,0.0219027088706106,2.19027088706106,12.9742925804548,-77.9957123126714,42.351942,-72.412854,11.12,NA
"325","33105","color",0.987533333333333,1,0.0589588304701264,5.89588304701264,40.0848661792619,-71.3924791933359,41.710138,-71.03609,22.63,NA
"326","33105","doc",0.547533333333333,0,-0.00134542463296473,-0.134542463296473,9.03070352689452,-71.3924791933359,41.710138,-71.03609,22.63,NA
"327","33441","doc",1,1,0.0443882707883484,4.43882707883484,131.51828497765,-74.8741522372761,43.603127,-74.663113,5.4,23.2
"328","33441","color",0.994266666666667,1,0.0428916645565817,4.28916645565817,48.2654380752225,-74.8741522372761,43.603127,-74.663113,5.4,23.2
"329","3414","color",0.7628,0,-0.0130388852760072,-1.30388852760072,9.74768845217634,-60.6147771898684,42.824404,-73.128705,0,3.6576
"330","3426","color",0.666666666666667,1,0.00683797295221507,0.683797295221507,21.6184270373604,-72.4418993028994,45.434835,-88.946608,38.09,3.6576
"331","34352","doc",0.819333333333333,1,0.0145018747559832,1.45018747559832,34.8750195281656,-68.3557982486144,42.397779,-85.384973,0.65,7
"332","3443","color",0.541,1,0.0027803019570484,0.27803019570484,29.1888569752985,-59.4940697874291,45.293456,-91.460938,4.07,35.052
"333","3516","color",0.966733333333333,1,0.0214736021112357,2.14736021112357,74.8115629661277,-66.2504251834864,43.043401,-72.944833,0,10.0584
"334","3516","doc",0.895466666666667,1,0.00869706644088018,0.869706644088018,35.2699552444595,-66.2504251834864,43.043401,-72.944833,0,10.0584
"335","3520","color",0.7996,1,0.023922358376675,2.3922358376675,43.0823418912881,-55.5014062131003,44.389337,-68.257152,4.02,6.4008
"336","3523","color",0.589066666666667,1,0.0068163331514837,0.68163331514837,26.3629394142825,-39.8605503281692,44.495383,-92.286713,2.05,17.1
"337","3524","color",0.5202,0,-0.000803838999862958,-0.0803838999862958,7.20009351417426,-65.6757099814947,45.870108,-89.863757,15.42,7.62
"338","35439","doc",0.935333333333333,1,0.0171241960661119,1.71241960661119,65.950818910991,-69.7456506794987,46.515785,-86.245541,1.7,4.9
"339","35439","color",0.998733333333333,0,-0.0826345218589381,-8.26345218589381,20.7117028840206,-69.7456506794987,46.515785,-86.245541,1.7,4.9
"340","35541","doc",0.954866666666667,0,-0.0103362449380671,-1.03362449380671,101.950985602251,-75.5605087608932,43.646694,-74.557967,0.26,1.2
"341","35541","color",0.692933333333333,1,0.00855089834348921,0.85508983434892,20.5466423816359,-75.5605087608932,43.646694,-74.557967,0.26,1.2
"342","3571","doc",1,1,0.0407264473837338,4.07264473837338,14.8114305789188,-63.7582222222222,45.906278,-89.358213,42,3.3528
"343","3571","color",0.512866666666667,1,0.00102347424151408,0.102347424151408,28.9821418160033,-63.7582222222222,45.906278,-89.358213,42,3.3528
"344","36174","color",0.812933333333333,0,-0.0182320596248372,-1.82320596248372,20.0286970513951,-65.7373836929612,44.898927,-70.640744,NA,NA
"345","36174","doc",0.9684,1,0.014625984395294,1.4625984395294,26.5994476457093,-65.7373836929612,44.898927,-70.640744,NA,NA
"346","36194","color",0.6662,0,-0.011086163434982,-1.1086163434982,39.0212005513708,-73.5375713379835,42.797863,-72.067595,14.93,NA
"347","36194","doc",0.642933333333333,0,-0.00381532105061621,-0.381532105061621,106.239463400667,-73.5375713379835,42.797863,-72.067595,14.93,NA
"348","3625","color",0.6534,1,0.0133737309610026,1.33737309610026,28.9737871834634,-52.2020526615094,45.42025,-94.522747,1.01,9.1
"349","3636","color",0.818066666666667,0,-0.0185591132269586,-1.85591132269586,16.2340312806027,-48.3456668393861,42.76149,-88.695984,5.97,11.5824
"350","36577","color",0.8768,1,0.0226690101810898,2.26690101810898,27.6936734415915,-74.3088305282741,43.956313,-74.97664,6.74,NA
"351","36577","doc",1,1,0.0473185255261462,4.73185255261462,95.3500830471956,-74.3088305282741,43.956313,-74.97664,6.74,NA
"352","3677","color",0.629333333333333,1,0.00525447469128145,0.525447469128145,17.987810940763,-69.662889454083,45.506369,-89.198851,37.48,11.8872
"353","3722","doc",0.8416,1,0.00698841258612568,0.698841258612568,113.47906704842,-64.3565552818702,44.467963,-72.499433,4.45,4.572
"354","3722","color",0.560266666666667,0,-0.00182789771635567,-0.182789771635567,45.7433336700978,-64.3565552818702,44.467963,-72.499433,4.45,4.572
"355","37263","color",0.511933333333333,0,-0.00108990442038442,-0.108990442038442,40.4988369804941,NA,45.223639,-70.873353,NA,NA
"356","37263","doc",0.904666666666667,0,-0.0179447064250547,-1.79447064250547,44.635515775919,NA,45.223639,-70.873353,NA,NA
"357","37274","color",0.637533333333333,0,-0.0104155634092899,-1.04155634092899,39.5226386185027,-59.8640600654727,44.860337,-67.756802,NA,10.668
"358","37274","doc",0.945466666666667,1,0.0188445643700996,1.88445643700996,14.7196302292563,-59.8640600654727,44.860337,-67.756802,NA,10.668
"359","38316","color",0.6686,1,0.0148056097985145,1.48056097985145,27.4994440712123,NA,45.886577,-70.248367,NA,NA
"360","38316","doc",0.8554,1,0.0151091427405252,1.51091427405252,-20.8712079793564,NA,45.886577,-70.248367,NA,NA
"361","38322","doc",0.878933333333333,1,0.0179556990385385,1.79556990385385,75.927319227206,-66.9390829356197,45.267838,-70.119646,NA,NA
"362","38322","color",0.869066666666667,0,-0.0391392397775483,-3.91392397775483,48.8863564551071,-66.9390829356197,45.267838,-70.119646,NA,NA
"363","38697","doc",0.6976,1,0.00522739403373039,0.522739403373039,84.4668145671772,-74.3088305282741,43.849768,-74.919846,1.47,NA
"364","38700","doc",0.783733333333333,0,-0.00514638417991298,-0.514638417991298,110.239815860179,-76.2251164612565,43.795357,-75.290598,6.82,NA
"365","3892","color",0.516466666666667,1,0.00122653317673783,0.122653317673783,21.0884797729156,-52.2020526615094,45.434743,-94.484328,3.04,5.5
"366","3901","doc",0.6448,1,0.0030050011823106,0.30050011823106,18.9756793696456,-67.1244247094867,45.982019,-89.684926,8.92,10.0584
"367","3901","color",1,0,-0.0829113923747775,-8.29113923747775,27.8355644528444,-67.1244247094867,45.982019,-89.684926,8.92,10.0584
"368","3931","color",0.892933333333333,0,-0.0223215995016359,-2.23215995016359,14.845587413269,-69.9128851150705,45.899368,-88.306411,25.49,23.4696
"369","39394","color",0.612866666666667,1,0.00987106941334856,0.987106941334856,42.0493306521408,-64.9640295869313,44.848831,-70.581896,NA,NA
"370","39394","doc",0.808733333333333,1,0.0123903382631071,1.23903382631071,61.6321236498914,-64.9640295869313,44.848831,-70.581896,NA,NA
"371","39489","doc",0.5602,0,-0.00182136282677842,-0.182136282677842,121.77505191112,-74.1297523323459,41.97365,-74.150688,12.69,56.2
"372","3959","color",0.757133333333333,0,-0.0129186020848745,-1.29186020848745,20.8023033469789,-58.3020338034922,43.290993,-89.622996,0.64,2.7432
"373","3963","color",0.8976,0,-0.0402823137899961,-4.02823137899961,22.9014568314992,-64.7248493867774,45.757567,-89.788051,14.61,5.5
"374","3963","doc",0.975133333333333,1,0.0294221000172791,2.94221000172791,48.1269120221758,-64.7248493867774,45.757567,-89.788051,14.61,5.5
"375","4005","doc",0.6202,1,0.00361505822526396,0.361505822526396,55.8408804339381,-60.6120748262023,47.735814,-91.075754,31.97,11.9
"376","4005","color",0.777533333333333,1,0.0266851189183273,2.66851189183273,54.2977607211226,-60.6120748262023,47.735814,-91.075754,31.97,11.9
"377","4024","color",0.535333333333333,1,0.00394436220089613,0.394436220089613,36.5174086652622,-68.0135715421725,47.940475,-91.978189,18.06,48.8
"378","4036","doc",0.8104,0,-0.0106552231187707,-1.06552231187707,69.012617653706,-53.0176444595164,47.52843,-90.981001,17.94,7
"379","4056","doc",0.716866666666667,1,0.00873710187119995,0.873710187119995,54.5842535274298,-70.2012458805972,46.473982,-84.645938,9.07,16.764
"380","4056","color",0.979733333333333,0,-0.0453142533677871,-4.53142533677871,30.6924905377789,-70.2012458805972,46.473982,-84.645938,9.07,16.764
"381","40610","doc",0.932,0,-0.0133546357781115,-1.33546357781115,58.0908119728555,-67.4204574308092,42.104206,-75.287129,1.17,52.3
"382","4072","color",0.559066666666667,0,-0.0054464933127444,-0.54464933127444,40.097129878352,-43.7866751123897,44.211312,-93.83491,6.79,17.7
"383","40855","doc",0.746533333333333,1,0.00503564509750299,0.503564509750299,64.2473766761355,-74.3088305282741,43.945561,-74.924298,62.2,NA
"384","40855","color",0.572133333333333,1,0.00356795861006693,0.356795861006693,69.9398717216145,-74.3088305282741,43.945561,-74.924298,62.2,NA
"385","410","color",0.6374,0,-0.00697478817102728,-0.697478817102728,27.0275308714945,-69.0522333292958,43.123672,-72.941456,2.01,NA
"386","4110","doc",0.7382,1,0.00571089780597661,0.571089780597661,19.0187729107285,-62.5382447581266,43.10606,-73.001904,3.74,8.2296
"387","4110","color",0.787066666666667,1,0.00975576684119359,0.975576684119359,19.0692461874042,-62.5382447581266,43.10606,-73.001904,3.74,8.2296
"388","4123","doc",0.889866666666667,1,0.0188247542128146,1.88247542128146,23.1080237135954,-69.0717570842194,46.463902,-85.716325,3.33,22.5552
"389","4123","color",1,0,-0.189001686138717,-18.9001686138717,40.4475583941659,-69.0717570842194,46.463902,-85.716325,3.33,22.5552
"390","4241","color",1,1,0.0554110141546787,5.54110141546787,42.2101740023235,-69.4761439938474,45.879708,-88.559476,13.78,13.716
"391","4241","doc",0.992466666666667,1,0.0290694071797731,2.90694071797731,20.4116498071269,-69.4761439938474,45.879708,-88.559476,13.78,13.716
"392","4243","color",0.5454,1,0.0030130155694963,0.30130155694963,31.7461420102408,-53.0704533215066,44.971224,-91.857863,5.33,11.2776
"393","4244","color",0.807133333333333,0,-0.0163759032883248,-1.63759032883247,24.3504650373745,-54.7752635480152,42.687751,-88.24205,5.42,15.24
"394","4248","color",0.6428,0,-0.00811674842565658,-0.811674842565658,35.3939543488706,-61.5467431032236,46.311923,-91.48045,5.97,28.0416
"395","4251","color",0.562933333333333,1,0.00219235707792159,0.219235707792159,44.1654735658462,-50.8774665042631,43.101265,-88.458015,24.05,18.8976
"396","42623","color",0.6204,1,0.00600841680422787,0.600841680422787,44.1929849517494,-64.4100668278117,44.913465,-70.537874,NA,NA
"397","42623","doc",0.979333333333333,1,0.0151387903455329,1.51387903455329,64.132194673845,-64.4100668278117,44.913465,-70.537874,NA,NA
"398","4283","color",0.790666666666667,0,-0.0158386192920958,-1.58386192920959,37.6820992244138,-60.472096134277,44.464731,-89.140649,3.02,5.1816
"399","4284","color",0.754466666666667,0,-0.016049928971139,-1.6049928971139,45.5613829545383,-59.0448710111261,43.548624,-89.286503,9.2,8.2296
"400","4318","color",0.788333333333333,1,0.0254856691511913,2.54856691511913,26.757434231622,-61.7180478771208,46.116925,-90.11513,36,6.4008
